"Name","State","Notes","User","Tags","Created","Runtime","Sweep","learning_rate","lexicon_features","train_batch_size","Training loss","eval_loss","eval_loss_best_epoch_dev","eval_loss_best_epoch_test","f1_macro","f1_macro_best_epoch_dev","f1_macro_best_epoch_test","f1_micro","f1_micro_best_epoch_dev","f1_micro_best_epoch_test","global_step","lr","mcc","mcc_best_epoch_dev","mcc_best_epoch_test","p_macro","p_macro_best_epoch_dev","p_macro_best_epoch_test","p_micro","p_micro_best_epoch_dev","p_micro_best_epoch_test","r_macro","r_macro_best_epoch_dev","r_macro_best_epoch_test","r_micro","r_micro_best_epoch_dev","r_micro_best_epoch_test","train_loss"
"brisk-sweep-3","finished","-","gillesjacobs","","2021-05-03T12:40:15.000Z","376","1es5y5zj","0.00004185809428876513","nolex","64","0.14245715737342834","0.7565735434332201","0.5337679318843349","0.6083489805459976","0.6503113098241252","0.6922309291937995","0.6416403337529226","0.7799188640973631","0.7900608519269777","0.764135702746365","805","0.000005813624206772935","0.5861985015164088","0.6087648744339055","0.566315864563337","0.658534977164338","0.6956853156811181","0.651315663861174","0.7799188640973631","0.7900608519269777","0.7641357027463651","0.6439831587270368","0.6892569640985052","0.6364392004632095","0.7799188640973631","0.7900608519269777","0.7641357027463651","0.0985637828707695"
"vibrant-sweep-20","finished","-","gillesjacobs","","2021-05-03T14:29:03.000Z","721","1es5y5zj","0.00005259263401906516","nolex","64","0.10915203392505646","0.8012581323423693","0.5333335250616074","0.6594845430973248","0.6550575507285666","0.6879014726339602","0.6293183335649447","0.7890466531440163","0.7890466531440163","0.7390953150242328","920","0.0000012174220837746565","0.6017678834016373","0.6141067180732517","0.5258179935022204","0.6658597250702513","0.6837032957722613","0.6321125017948793","0.7890466531440162","0.7890466531440162","0.7390953150242326","0.6471657251533883","0.6939394749669573","0.6271016830601674","0.7890466531440162","0.7890466531440162","0.7390953150242326","0.07184232771396637"
"avid-sweep-12","finished","-","gillesjacobs","","2021-05-03T16:24:29.000Z","690","ck40toqc","0.000047329612975280974","nolex","32","0.12894518673419952","0.8378338337905945","0.5639736325510086","0.656694770623476","0.6482956558461427","0.6872419519478342","0.6417238201856894","0.7778904665314401","0.7839756592292091","0.7447495961227787","1840","0.000001094959235981052","0.5853954192806492","0.6123233327801509","0.5468054838545219","0.6525030064093204","0.6780144945084362","0.6376517267590206","0.7778904665314401","0.783975659229209","0.7447495961227787","0.6449475884009367","0.7016100104837063","0.6465909223193205","0.7778904665314401","0.783975659229209","0.7447495961227787","0.023165546357631683"
"pious-sweep-21","finished","-","gillesjacobs","","2021-05-04T09:01:47.000Z","733","ayoto9gh","0.00004828045480397576","nolex","64","0.1529618352651596","0.9195570849603222","0.5683832697329982","0.675797681682385","0.6557881512182001","0.6849673819212825","0.629413859918266","0.7799188640973631","0.8012170385395537","0.764135702746365","920","0.0000011176031204624018","0.5883971930509465","0.6235184455622375","0.5602830140243996","0.6608777598106249","0.7012938535894863","0.6474887081864237","0.7799188640973631","0.8012170385395537","0.7641357027463651","0.6513427680747871","0.6727275680277263","0.6216294562549408","0.7799188640973631","0.8012170385395537","0.7641357027463651","0.03953942283987999"
"lucky-sweep-9","finished","-","gillesjacobs","","2021-05-03T16:02:29.000Z","632","ck40toqc","0.00005073435093991066","nolex","32","0.08547382056713104","0.8601422756910324","0.5563284754753113","0.6939265011594846","0.6679813715404378","0.6834570018758265","0.611691676347608","0.7890466531440163","0.7961460446247464","0.7358642972536348","1840","0.0000011737270315768805","0.6046617814841699","0.6217612266208066","0.514627130903445","0.6744573466909533","0.6849946693021843","0.6194183103677419","0.7890466531440162","0.7961460446247465","0.7358642972536349","0.6624099808528267","0.6819732145562885","0.6082044024084788","0.7890466531440162","0.7961460446247465","0.7358642972536349","0.014781652018427849"
"driven-sweep-18","finished","-","gillesjacobs","","2021-05-03T17:14:45.000Z","792","ck40toqc","0.000041356061854013056","nolex","32","0.03013758361339569","0.965942052102858","0.6251901955373825","0.7538753971457481","0.6222515498706288","0.6823835168487121","0.6391089407367215","0.7758620689655173","0.7799188640973631","0.7439418416801292","1840","9.567625645809846e-7","0.5750198769129499","0.6029740467715758","0.5442929330053177","0.6326019577437796","0.6740175617290114","0.6360540849472883","0.7758620689655172","0.7799188640973631","0.7439418416801292","0.6164826719764569","0.6939071305642326","0.6434644598330981","0.7758620689655172","0.7799188640973631","0.7439418416801292","0.03326674550771713"
"northern-sweep-9","finished","-","gillesjacobs","","2021-05-03T21:04:53.000Z","603","b19fdcy2","0.00004804258985007728","nolex","32","0.20278239250183103","0.9698562343274394","0.8087767554867652","0.906788198898236","0.6637333972035294","0.6821520040146454","0.6313927918553529","0.7900608519269777","0.7931034482758621","0.754442649434572","1840","0.00000111145378484852","0.6066478027845603","0.6132649710914575","0.5503050383988122","0.6710978561070969","0.6875919422017621","0.6380062001085018","0.7900608519269777","0.7931034482758621","0.7544426494345718","0.658415397599463","0.677291396923657","0.62826917997607","0.7900608519269777","0.7931034482758621","0.7544426494345718","0.005700958427041769"
"rare-sweep-23","finished","-","gillesjacobs","","2021-05-03T17:59:30.000Z","757","ck40toqc","0.00006172136817765525","nolex","64","0.04291294515132904","0.8354365585311767","0.6067201014487974","0.7500475889597183","0.6609417396730816","0.6784620015033228","0.6398467783732303","0.7789046653144016","0.7860040567951317","0.7536348949919226","920","0.0000014287353744827605","0.5868253557643547","0.6083147987560243","0.5533865753105623","0.6663439503836854","0.6748759076968843","0.6482215667772001","0.7789046653144016","0.7860040567951319","0.7536348949919225","0.656378334043405","0.6824230849905136","0.6391689044871488","0.7789046653144016","0.7860040567951319","0.7536348949919225","0.08377178758382797"
"fresh-sweep-10","finished","-","gillesjacobs","","2021-05-04T07:35:32.000Z","586","ayoto9gh","0.00004547973498465816","nolex","64","0.07653933763504028","0.8586043893329559","0.6506408332817016","0.7655086580377358","0.6673165515422951","0.6743570998537886","0.5961033488919817","0.7971602434077079","0.7900608519269777","0.7512116316639742","920","0.0000010527716431633832","0.6170445610756244","0.6038835731945337","0.5332480791273752","0.6820192991766154","0.6861952752608218","0.6199451065060785","0.7971602434077079","0.7900608519269777","0.7512116316639742","0.6583620976682122","0.6649060061357311","0.5941023867433771","0.7971602434077079","0.7900608519269777","0.7512116316639742","0.043821781873703"
"brisk-sweep-15","finished","-","gillesjacobs","","2021-05-04T08:14:17.000Z","649","ayoto9gh","0.00004734414165740912","nolex","64","0.06580959260463715","0.9025208998110986","0.5454059358566038","0.6431677314715508","0.6552915010523117","0.6732472011760714","0.6353584158040421","0.7849898580121704","0.7880324543610547","0.7560581583198708","920","0.0000010959292050326183","0.5986009990333298","0.6036055279542704","0.5527306565103347","0.6598546895265002","0.6785396888092651","0.6444295295285953","0.7849898580121704","0.7880324543610547","0.7560581583198708","0.6513758057133328","0.6686766940257135","0.6319448007581058","0.7849898580121704","0.7880324543610547","0.7560581583198708","0.06382711231708527"
"sweet-sweep-5","finished","-","gillesjacobs","","2021-05-03T09:03:07.000Z","476","ks1kkbqp","0.00004588363351195395","nolex","64","0.2011861801147461","0.7398866318887279","0.7398866318887279","0.8474884002159039","0.66990658158241","0.66990658158241","0.6204959697534864","0.7839756592292091","0.7839756592292091","0.7504038772213247","920","0.0000010621211461100453","0.5968774831893973","0.5968774831893973","0.5405321315531068","0.6739683615233468","0.6739683615233468","0.6351005470359524","0.783975659229209","0.783975659229209","0.7504038772213247","0.6664052573420111","0.6664052573420111","0.6174676870875445","0.783975659229209","0.783975659229209","0.7504038772213247","0.052236005663871765"
