"Name","State","Notes","User","Tags","Created","Runtime","Sweep","learning_rate","lexicon_features","train_batch_size","Training loss","eval_loss","eval_loss_best_epoch_dev","eval_loss_best_epoch_test","f1_macro","f1_macro_best_epoch_dev","f1_macro_best_epoch_test","f1_micro","f1_micro_best_epoch_dev","f1_micro_best_epoch_test","global_step","lr","mcc","mcc_best_epoch_dev","mcc_best_epoch_test","p_macro","p_macro_best_epoch_dev","p_macro_best_epoch_test","p_micro","p_micro_best_epoch_dev","p_micro_best_epoch_test","r_macro","r_macro_best_epoch_dev","r_macro_best_epoch_test","r_micro","r_micro_best_epoch_dev","r_micro_best_epoch_test","train_loss"
"pleasant-sweep-4","finished","-","gillesjacobs","","2021-05-02T19:14:31.000Z","438","7n65ueax","0.00005684529805485702","all","64","0.3778765201568603","0.7338576960948205","0.5589191269490027","0.6793448424492127","0.6594871863878051","0.6898168255103067","0.6452103939672882","0.7890466531440163","0.7860040567951317","0.747172859450727","920","0.000001315863380899468","0.6055003470617554","0.6125679195045952","0.5460572643028525","0.6646398516616745","0.6832236862941709","0.6440398349367155","0.7890466531440162","0.7860040567951319","0.747172859450727","0.6553943353126207","0.7011706178137441","0.6464964799965426","0.7890466531440162","0.7860040567951319","0.747172859450727","0.3010900318622589"
"fluent-sweep-11","finished","-","gillesjacobs","","2021-04-30T11:52:17.000Z","683","yc8bu6qk","0.000041806821503539625","posnegneupol","64","0.0622907318174839","0.7923323752418641","0.6675116304428347","0.8675979906931902","0.678117610227404","0.6876067371719546","0.6569826117870071","0.7981744421906694","0.7829614604462475","0.7512116316639742","920","9.677504977671209e-7","0.6249397823352162","0.6102542443987273","0.5566290011831739","0.6805886769122064","0.6797980890808923","0.6542663492435182","0.7981744421906694","0.7829614604462475","0.7512116316639742","0.6759213054541616","0.702445280420822","0.6605163514942182","0.7981744421906694","0.7829614604462475","0.7512116316639742","0.1663910150527954"
"exalted-sweep-1","finished","-","gillesjacobs","","2021-04-30T21:02:37.000Z","344","t9a3chi4","0.00007334042858397874","posnegneupol","64","0.1679452359676361","0.730802406226435","0.57970659915478","0.7054769669969877","0.6694606136401579","0.685772677696835","0.6205792339417332","0.7860040567951317","0.7900608519269777","0.7487883683360258","920","0.000001697695106110619","0.6021687902204753","0.6162260108158495","0.5455863504882669","0.6722943248201588","0.681720698872068","0.6244918245331539","0.7860040567951319","0.7900608519269777","0.7487883683360258","0.6670068473873031","0.6902979468137594","0.6229421072487222","0.7860040567951319","0.7900608519269777","0.7487883683360258","0.36453279852867126"
"happy-sweep-14","finished","-","gillesjacobs","","2021-05-02T20:54:52.000Z","619","7n65ueax","0.000054040457107489695","posnegneupol","64","0.17886987328529358","0.6861309981153857","0.5549216318515039","0.6571516174918566","0.6651671904571692","0.6852274578055","0.6388051216020482","0.7910750507099392","0.7839756592292091","0.7358642972536348","805","0.000007505619042706902","0.6092117606444292","0.6142774581587315","0.5354726192340236","0.6715098363359853","0.6753260021708553","0.6330400782013687","0.7910750507099391","0.783975659229209","0.7358642972536349","0.6603863858784299","0.7007319183796028","0.6464235103724912","0.7910750507099391","0.783975659229209","0.7358642972536349","0.13738128542900083"
"solar-sweep-10","finished","-","gillesjacobs","","2021-04-30T11:40:36.000Z","699","yc8bu6qk","0.000042771437123115754","posnegneupol","64","0.05999987572431564","0.7786621989742402","0.6464411284654371","0.8142288625240326","0.6683480249297329","0.6851592337277741","0.6334083279667092","0.7961460446247464","0.7860040567951317","0.7431340872374798","920","9.900795630350868e-7","0.6200625000249292","0.6151882166780267","0.540998347737907","0.6717552901142693","0.6766243052881104","0.631466384863124","0.7961460446247465","0.7860040567951319","0.7431340872374798","0.6653258297488089","0.6978393225937239","0.6367051768764912","0.7961460446247465","0.7860040567951319","0.7431340872374798","0.17838382720947266"
"glamorous-sweep-18","finished","-","gillesjacobs","","2021-05-02T18:19:16.000Z","747","bm9ozpn8","0.00004813949096359449","all","64","0.2552940547466278","0.8149092553123352","0.5503478069459239","0.6843287012515924","0.6538157331622522","0.6826542198800425","0.6403785202043332","0.7860040567951317","0.7910750507099392","0.7520193861066236","920","0.000001114340068601724","0.5985126262528","0.6113733711470419","0.5440565769250927","0.6603566711186168","0.6856044399081096","0.6502467781593412","0.7860040567951319","0.7910750507099391","0.7520193861066236","0.6486123696642382","0.6805370478097016","0.6339779990524019","0.7860040567951319","0.7910750507099391","0.7520193861066236","0.18026472628116608"
"comic-sweep-10","finished","-","gillesjacobs","","2021-05-03T08:10:48.000Z","540","gzaf9x8m","0.00006312166913236412","pol","64","0.11876534670591354","0.8204039806319822","0.5708495801494967","0.6963541614703643","0.67964646542602","0.6825029221402278","0.6202501423691528","0.795131845841785","0.7870182555780934","0.747172859450727","920","0.0000014611497484343546","0.6166920693419073","0.6113427453018108","0.5434134073043115","0.6891896706783737","0.6774305520961977","0.6276258086503567","0.795131845841785","0.7870182555780934","0.747172859450727","0.6731676539335091","0.6884223873972105","0.6229446334485724","0.795131845841785","0.7870182555780934","0.747172859450727","0.07338715344667435"
"stellar-sweep-5","finished","-","gillesjacobs","","2021-04-30T15:58:00.000Z","465","movaybch","0.00004042267965090748","pol","64","0.12874586880207062","0.8633395404584946","0.8633395404584946","1.0473475145080533","0.6819673568574399","0.6819673568574399","0.6189460145166077","0.7971602434077079","0.7971602434077079","0.7560581583198708","920","9.357101771043398e-7","0.6194247576447124","0.6194247576447124","0.5486426351398936","0.6899699427062025","0.6899699427062025","0.6293797570813993","0.7971602434077079","0.7971602434077079","0.7560581583198708","0.6751814643794639","0.6751814643794639","0.6152959830588941","0.7971602434077079","0.7971602434077079","0.7560581583198708","0.0724804699420929"
"royal-sweep-4","finished","-","gillesjacobs","","2021-05-01T10:02:42.000Z","527","vd4o29dv","0.00004048801054700379","posnegneupol","32","0.16649791598320007","0.9656851387793018","0.7041228990400991","0.7540442987512319","0.6397731624276772","0.6807328542173785","0.6484772951221822","0.7728194726166328","0.7799188640973631","0.7552504038772213","1840","9.36680405945721e-7","0.5757724839537196","0.6035160632675668","0.5582394798614003","0.6435400516795866","0.6724429525276983","0.6512377173091458","0.7728194726166329","0.7799188640973631","0.7552504038772213","0.6365048674067652","0.692857056556357","0.6480444601615041","0.7728194726166329","0.7799188640973631","0.7552504038772213","0.13165436685085297"
"fancy-sweep-1","finished","-","gillesjacobs","","2021-04-30T15:29:51.000Z","349","movaybch","0.00004322634998124523","posnegneupol","64","0.0705544650554657","0.9292838842638076","0.7425317437418045","0.8325253180586375","0.6287458849874268","0.6805040860310783","0.631455369117811","0.7829614604462475","0.795131845841785","0.752827140549273","920","0.0000010006099532695657","0.5927051322027216","0.6228011442555996","0.5526162645883291","0.6368283872716543","0.6789842301729486","0.6333279037029885","0.7829614604462475","0.795131845841785","0.752827140549273","0.6272831672241274","0.6821023742930729","0.6324096215305418","0.7829614604462475","0.795131845841785","0.752827140549273","0.09000843018293381"
"devoted-sweep-9","finished","-","gillesjacobs","","2021-05-03T08:03:02.000Z","464","gzaf9x8m","0.00004374455335670576","posnegneupol","64","0.17719542980194092","0.8325984689497179","0.5329970722236941","0.6183403015900881","0.6173937003754831","0.6783051437930568","0.6241337613912971","0.7768762677484787","0.7920892494929005","0.7479806138933764","805","0.000006075632410653578","0.5749561987325978","0.6108408187304601","0.5368098046751583","0.6312468160978094","0.6849948137685015","0.6311464434797557","0.7768762677484787","0.7920892494929006","0.7479806138933764","0.6116190879116113","0.673048278725167","0.6190839173207561","0.7768762677484787","0.7920892494929006","0.7479806138933764","0.10533681511878969"
